Year,Week,temp_mean,temp_max,temp_min,humidity,rain,rain_days,pressure,wind
2020,34,27.62857142857143,31.385714285714283,24.342857142857145,81.28571428571429,142.6,4,1000.7857142857143,7.3999999999999995
2020,35,26.8,30.514285714285712,23.61428571428571,82.42857142857143,86.3,5,1002.8000000000001,5.671428571428572
2020,36,25.957142857142856,29.47142857142857,23.071428571428573,85.14285714285714,82.9,5,1006.1857142857143,5.271428571428571
2020,37,27.071428571428573,32.42857142857143,22.314285714285713,71.42857142857143,4.1,1,1004.4571428571428,5.428571428571429
2020,38,27.571428571428573,33.82857142857143,22.099999999999998,60.714285714285715,0.0,0,1002.9714285714286,6.271428571428571
2020,39,26.214285714285715,33.214285714285715,20.32857142857143,55.142857142857146,2.3,1,1002.7571428571429,7.171428571428572
2020,40,24.97142857142857,32.22857142857143,18.942857142857143,48.142857142857146,0.0,0,1006.5142857142857,7.085714285714286
2020,41,24.842857142857145,32.542857142857144,18.085714285714285,44.857142857142854,0.0,0,1008.5285714285714,6.228571428571429
2020,42,23.314285714285713,31.25714285714286,16.95714285714286,46.285714285714285,0.0,0,1008.0714285714286,7.514285714285714
2020,43,21.171428571428574,28.32857142857143,15.557142857142859,51.714285714285715,0.0,0,1009.342857142857,7.142857142857143
2020,44,19.52857142857143,27.2,13.471428571428572,47.142857142857146,0.0,0,1014.0428571428572,7.914285714285714
2020,45,18.3,26.585714285714285,12.257142857142856,50.714285714285715,0.0,0,1015.7285714285715,7.214285714285714
2020,46,16.942857142857143,22.771428571428572,12.557142857142859,62.0,40.8,2,1017.4571428571428,6.071428571428571
2020,47,12.428571428571429,18.0,7.871428571428572,71.14285714285714,3.9,2,1016.8857142857142,7.614285714285714
2020,48,12.185714285714285,17.12857142857143,8.442857142857143,73.71428571428571,15.7,3,1020.3000000000001,8.414285714285715
2020,49,14.299999999999999,21.314285714285713,8.5,68.85714285714286,0.0,0,1015.7142857142857,6.685714285714285
2020,50,12.471428571428572,16.54285714285714,8.985714285714286,77.85714285714286,26.8,3,1017.6714285714286,6.642857142857143
2020,51,8.571428571428571,15.657142857142857,3.6999999999999997,66.57142857142857,0.0,0,1020.1285714285714,8.557142857142857
2020,52,10.428571428571429,16.885714285714286,5.871428571428572,70.14285714285714,16.1,1,1016.0857142857143,6.3999999999999995
2020,53,9.614285714285714,16.12857142857143,4.3428571428571425,63.142857142857146,1.1,1,1018.2285714285715,7.814285714285715
2021,1,10.671428571428573,16.285714285714285,6.928571428571429,79.71428571428571,28.2,1,1016.7857142857143,6.7
2021,2,9.285714285714286,16.657142857142855,4.042857142857143,77.42857142857143,0.0,0,1015.4571428571428,6.214285714285714
2021,3,10.328571428571427,17.75714285714286,4.671428571428572,70.0,10.399999999999999,1,1015.1,7.728571428571429
2021,4,10.257142857142856,18.04285714285714,4.557142857142858,57.142857142857146,0.0,0,1017.7857142857143,6.371428571428572
2021,5,11.814285714285715,18.62857142857143,6.257142857142857,64.71428571428571,3.5,2,1018.7857142857143,7.128571428571428
2021,6,15.200000000000001,23.17142857142857,9.028571428571428,59.142857142857146,0.0,0,1015.0285714285714,6.742857142857143
2021,7,16.157142857142855,24.185714285714287,10.342857142857143,55.42857142857143,0.0,0,1016.4285714285714,6.214285714285714
2021,8,17.52857142857143,23.914285714285715,12.314285714285715,56.42857142857143,9.099999999999998,1,1011.3285714285714,7.614285714285714
2021,9,18.314285714285713,25.7,11.728571428571428,42.714285714285715,1.9,1,1013.0,7.914285714285714
2021,10,17.6,23.057142857142857,13.0,57.285714285714285,14.5,3,1016.0142857142857,10.299999999999999
2021,11,19.8,26.67142857142857,13.62857142857143,53.142857142857146,5.7,1,1012.0571428571428,8.357142857142858
2021,12,17.97142857142857,23.614285714285717,13.328571428571427,69.57142857142857,58.9,3,1012.8000000000001,9.242857142857144
2021,13,20.557142857142857,26.82857142857143,14.842857142857143,34.285714285714285,1.0,0,1006.4142857142857,15.885714285714286
2021,14,20.7,27.928571428571427,14.5,46.857142857142854,9.7,1,1012.1142857142858,8.514285714285714
2021,15,21.614285714285717,27.52857142857143,16.814285714285713,55.142857142857146,17.4,4,1012.3571428571429,8.87142857142857
2021,16,20.74285714285714,27.24285714285714,14.157142857142857,54.857142857142854,13.2,2,1010.7285714285715,8.6
2021,17,28.3,36.6,20.12857142857143,32.0,0.7,0,1007.7142857142857,7.828571428571428
2021,18,26.585714285714285,33.114285714285714,20.928571428571427,47.142857142857146,4.300000000000001,2,1007.6714285714286,8.585714285714285
2021,19,24.97142857142857,30.657142857142855,19.485714285714288,53.0,10.4,4,1005.2285714285715,8.057142857142857
2021,20,27.542857142857144,33.8,20.985714285714288,38.285714285714285,0.5,0,1004.842857142857,7.985714285714286
2021,21,29.928571428571427,37.385714285714286,22.0,30.428571428571427,0.1,0,1002.1428571428571,9.357142857142858
2021,22,29.17142857142857,35.042857142857144,23.357142857142858,47.142857142857146,8.3,3,1003.7428571428571,7.828571428571428
2021,23,33.74285714285714,40.142857142857146,27.17142857142857,42.0,6.199999999999999,2,996.9285714285714,8.714285714285714
2021,24,28.514285714285712,34.471428571428575,22.685714285714287,50.857142857142854,9.700000000000001,1,998.657142857143,6.671428571428572
2021,25,30.571428571428573,36.92857142857143,24.099999999999998,39.42857142857143,0.6,0,1001.5571428571428,7.885714285714286
2021,26,32.957142857142856,39.042857142857144,26.32857142857143,35.857142857142854,0.30000000000000004,0,998.2285714285715,7.742857142857143
2021,27,32.25714285714286,37.58571428571429,26.785714285714285,49.57142857142857,6.6,2,999.7714285714285,7.671428571428572
2021,28,29.057142857142857,33.471428571428575,24.842857142857145,72.85714285714286,38.8,2,1002.5714285714286,7.328571428571428
